VOL2_Striking_Fundamentals_Jabs.mp4,00:00
VOL2_Rear_Hunds.mp4,02:29
VOL2_Hooks.mp4,03:44
VOL2_Uppercuts.mp4,04:52
VOL2_Elbows.mp4,07:08
VOL2_Front_Kicks.mp4,08:46
VOL2_Side_Kicks.mp4,10:23
VOL2_Roundhouse_Kicks.mp4,11:48
VOL2_Back_Kicks.mp4,13:17
VOL2_Knees.mp4,14:13
